timestamp,sqm,Usage,TemperatureC,Humidity,Sea Level PressurehPa,Dew PointC,VisibilityKm,WindSpeedKmh,dayOfTheWeek,hourOfTheDay,dayOfTheYear
2014-12-10 16:00:00+00:00,4373.0,2.09999998,8.0,66.0,1015.5,2.0,10.0,28.700000000000003,2,16,344
2014-12-10 17:00:00+00:00,4373.0,1.59999997,7.0,76.0,1015.0,3.0,10.0,26.85,2,17,344
2014-12-10 18:00:00+00:00,4373.0,1.39999998,8.0,68.5,1015.0,2.5,10.0,32.4,2,18,344
2014-12-10 19:00:00+00:00,4373.0,1.30000001,7.0,76.0,1014.5,3.0,10.0,37.0,2,19,344
2014-12-10 20:00:00+00:00,4373.0,1.20000004,7.0,79.0,1014.0,3.5,10.0,32.4,2,20,344
2014-12-10 21:00:00+00:00,4373.0,1.30000001,7.5,78.5,1014.5,4.0,10.0,30.549999999999997,2,21,344
2014-12-10 22:00:00+00:00,4373.0,1.59999997,7.0,78.5,1014.0,3.5,9.0,36.1,2,22,344
2014-12-10 23:00:00+00:00,4373.0,1.20000004,8.0,78.5,1013.0,4.5,10.0,30.549999999999997,2,23,344
2014-12-11 00:00:00+00:00,4373.0,1.30000001,7.5,78.5,1013.0,4.0,9.5,37.0,3,0,345
2014-12-11 01:00:00+00:00,4373.0,1.30000001,7.5,78.5,1012.0,4.0,10.0,31.45,3,1,345
2014-12-11 02:00:00+00:00,4373.0,1.30000001,7.5,81.5,1011.5,4.5,10.0,27.8,3,2,345
2014-12-11 03:00:00+00:00,4373.0,1.69999999,7.5,81.5,1011.0,4.5,5.85,37.05,3,3,345
2014-12-11 04:00:00+00:00,4373.0,1.20000004,8.0,78.5,1010.0,4.5,5.95,34.25,3,4,345
2014-12-11 05:00:00+00:00,4373.0,1.30000001,7.0,81.0,1010.0,4.0,10.0,42.6,3,5,345
2014-12-11 06:00:00+00:00,4373.0,1.40000003,8.0,73.5,1010.0,3.5,10.0,37.95,3,6,345
2014-12-11 07:00:00+00:00,4373.0,3.4,6.5,84.0,1010.0,4.0,7.5,38.9,3,7,345
2014-12-11 08:00:00+00:00,4373.0,5.2000001,7.5,81.5,1010.0,4.5,10.0,35.15,3,8,345
2014-12-11 09:00:00+00:00,4373.0,8.5999999,8.0,76.0,1011.0,4.0,10.0,36.1,3,9,345
2014-12-11 10:00:00+00:00,4373.0,9.1999998,8.5,73.5,1011.0,4.0,10.0,36.1,3,10,345
2014-12-11 11:00:00+00:00,4373.0,9.799999699999999,8.0,76.0,1011.0,4.0,10.0,32.4,3,11,345
2014-12-11 12:00:00+00:00,4373.0,11.4000001,8.0,78.5,1011.0,4.5,10.0,41.7,3,12,345
2014-12-11 13:00:00+00:00,4373.0,10.366666733333334,8.5,78.5,1010.5,5.0,10.0,30.55,3,13,345
2014-12-11 14:00:00+00:00,4373.0,9.333333366666666,8.0,84.0,1009.5,5.5,10.0,26.85,3,14,345
2014-12-11 15:00:00+00:00,4373.0,8.3,9.0,84.5,1009.0,6.5,9.5,32.4,3,15,345
2014-12-11 16:00:00+00:00,4373.0,2.89999998,9.0,87.0,1008.0,7.0,9.5,36.1,3,16,345
2014-12-11 17:00:00+00:00,4373.0,1.59999997,9.0,84.5,1007.0,6.5,5.5,39.8,3,17,345
2014-12-11 18:00:00+00:00,4373.0,1.19999999,8.0,90.0,1006.5,6.5,10.0,38.900000000000006,3,18,345
2014-12-11 19:00:00+00:00,4373.0,1.39999998,9.0,84.5,1005.5,6.5,10.0,38.9,3,19,345
2014-12-11 20:00:00+00:00,4373.0,1.30000001,9.0,87.0,1004.5,7.0,7.5,31.5,3,20,345
2014-12-11 21:00:00+00:00,4373.0,1.40000003,9.0,84.5,1002.5,6.5,10.0,29.65,3,21,345
2014-12-11 22:00:00+00:00,4373.0,1.30000001,8.5,87.5,1001.0,6.5,10.0,28.700000000000003,3,22,345
2014-12-11 23:00:00+00:00,4373.0,1.10000002,8.0,90.0,998.5,6.5,-4997.0,31.5,3,23,345
2014-12-12 00:00:00+00:00,4373.0,1.39999998,8.5,90.0,996.0,7.0,10.0,29.65,4,0,346
2014-12-12 01:00:00+00:00,4373.0,1.40000003,9.5,87.0,993.0,7.5,9.5,36.1,4,1,346
2014-12-12 02:00:00+00:00,4373.0,1.0,10.5,91.0,991.0,9.0,9.0,37.0,4,2,346
2014-12-12 03:00:00+00:00,4373.0,1.30000001,9.5,90.0,991.0,8.0,-4997.0,35.2,4,3,346
2014-12-12 04:00:00+00:00,4373.0,1.19999999,9.0,96.5,991.0,8.5,8.0,33.35,4,4,346
2014-12-12 05:00:00+00:00,4373.0,1.40000003,9.0,87.0,991.0,7.0,10.0,30.549999999999997,4,5,346
2014-12-12 06:00:00+00:00,4373.0,1.30000001,7.5,96.5,991.5,7.0,10.0,22.25,4,6,346
2014-12-12 07:00:00+00:00,4373.0,3.5,7.0,93.0,992.0,6.0,10.0,19.45,4,7,346
2014-12-12 08:00:00+00:00,4373.0,4.300000099999999,7.5,90.0,993.0,6.0,10.0,20.4,4,8,346
2014-12-12 09:00:00+00:00,4373.0,8.0,7.0,84.0,994.0,4.5,10.0,24.1,4,9,346
2014-12-12 10:00:00+00:00,4373.0,8.100000099999999,7.0,84.0,995.0,4.5,10.0,22.2,4,10,346
2014-12-12 11:00:00+00:00,4373.0,7.54000006,6.5,84.0,996.0,4.0,10.0,24.1,4,11,346
2014-12-12 12:00:00+00:00,4373.0,6.980000019999999,6.0,87.0,997.0,4.0,10.0,20.4,4,12,346
2014-12-12 13:00:00+00:00,4373.0,6.41999998,6.0,81.0,998.0,3.0,10.0,19.45,4,13,346
2014-12-12 14:00:00+00:00,4373.0,5.85999994,5.0,76.0,999.0,1.0,10.0,24.049999999999997,4,14,346
2014-12-12 15:00:00+00:00,4373.0,5.2999999,5.0,76.0,1000.0,1.0,10.0,14.8,4,15,346
2014-12-12 16:00:00+00:00,4373.0,1.80000002,4.0,75.0,1000.5,0.0,10.0,16.7,4,16,346
2014-12-12 17:00:00+00:00,4373.0,1.10000002,4.0,75.0,1001.5,0.0,10.0,17.6,4,17,346
2014-12-12 18:00:00+00:00,4373.0,1.19999999,2.5,84.0,1002.0,0.0,10.0,14.8,4,18,346
2014-12-12 19:00:00+00:00,4373.0,1.00000003,2.0,87.0,1003.0,0.0,10.0,15.75,4,19,346
2014-12-12 20:00:00+00:00,4373.0,1.10000002,2.0,81.0,1004.0,-1.0,10.0,9.3,4,20,346
2014-12-12 21:00:00+00:00,4373.0,1.19999999,2.0,81.0,1004.5,-1.0,10.0,11.15,4,21,346
2014-12-12 22:00:00+00:00,4373.0,1.19999999,2.0,87.0,1005.0,0.0,10.0,14.85,4,22,346
2014-12-12 23:00:00+00:00,4373.0,0.800000019997,1.5,84.0,1005.0,-1.0,10.0,12.05,4,23,346
2014-12-13 00:00:00+00:00,4373.0,1.5,1.5,87.0,1006.0,-0.5,10.0,11.1,5,0,347
2014-12-13 01:00:00+00:00,4373.0,1.0,1.0,87.0,1006.0,-1.0,10.0,13.0,5,1,347
2014-12-13 02:00:00+00:00,4373.0,1.59999997,1.5,93.0,1007.0,0.5,10.0,14.8,5,2,347
2014-12-13 03:00:00+00:00,4373.0,1.79999996,1.5,90.0,1007.5,0.0,10.0,13.9,5,3,347
2014-12-13 04:00:00+00:00,4373.0,1.60000002,2.0,90.0,1008.0,0.5,10.0,11.1,5,4,347
2014-12-13 05:00:00+00:00,4373.0,1.60000002,1.0,93.0,1008.5,0.0,10.0,12.05,5,5,347
2014-12-13 06:00:00+00:00,4373.0,2.0,1.0,93.0,1009.5,0.0,10.0,11.1,5,6,347
2014-12-13 07:00:00+00:00,4373.0,1.89999998,1.0,93.0,1010.5,0.0,10.0,10.2,5,7,347
2014-12-13 08:00:00+00:00,4373.0,1.89999998,0.5,93.0,1011.5,-0.5,10.0,10.2,5,8,347
2014-12-13 09:00:00+00:00,4373.0,0.900000009999,1.0,93.0,1012.0,0.0,10.0,12.05,5,9,347
2014-12-13 10:00:00+00:00,4373.0,1.30000001,2.5,90.0,1013.0,1.0,10.0,11.1,5,10,347
2014-12-13 11:00:00+00:00,4373.0,1.10000002,5.5,78.5,1013.0,2.0,10.0,13.9,5,11,347
2014-12-13 12:00:00+00:00,4373.0,0.900000009999,6.5,78.5,1013.0,3.0,10.0,13.9,5,12,347
2014-12-13 13:00:00+00:00,4373.0,1.30000001,7.0,76.0,1013.0,3.0,10.0,13.0,5,13,347
2014-12-13 14:00:00+00:00,4373.0,1.0,6.5,73.5,1013.0,2.0,10.0,13.0,5,14,347
2014-12-13 15:00:00+00:00,4373.0,1.10000002,4.5,81.0,1013.0,1.5,10.0,10.2,5,15,347
2014-12-13 16:00:00+00:00,4373.0,1.20000004,4.0,81.0,1014.0,1.0,10.0,7.4,5,16,347
2014-12-13 17:00:00+00:00,4373.0,1.0,3.0,81.0,1014.0,0.0,10.0,10.2,5,17,347
2014-12-13 18:00:00+00:00,4373.0,1.10000002,3.5,78.0,1014.0,0.0,10.0,11.15,5,18,347
2014-12-13 19:00:00+00:00,4373.0,1.10000002,3.0,81.0,1014.5,0.0,10.0,8.350000000000001,5,19,347
2014-12-13 20:00:00+00:00,4373.0,1.30000001,4.5,75.5,1014.5,0.5,10.0,7.4,5,20,347
2014-12-13 21:00:00+00:00,4373.0,1.59999997,4.5,81.0,1014.0,1.5,10.0,12.05,5,21,347
2014-12-13 22:00:00+00:00,4373.0,1.79999996,6.0,76.0,1014.0,2.0,10.0,15.75,5,22,347
2014-12-13 23:00:00+00:00,4373.0,1.59999997,6.0,81.0,1014.0,3.0,10.0,15.75,5,23,347
2014-12-14 00:00:00+00:00,4373.0,1.5,6.5,73.5,1013.0,2.0,10.0,21.299999999999997,6,0,348
2014-12-14 01:00:00+00:00,4373.0,1.69999999,6.5,78.5,1013.0,3.0,10.0,18.5,6,1,348
2014-12-14 02:00:00+00:00,4373.0,1.69999999,6.5,81.0,1012.5,3.5,10.0,23.15,6,2,348
2014-12-14 03:00:00+00:00,4373.0,1.80000001,7.0,81.0,1012.0,4.0,10.0,19.45,6,3,348
2014-12-14 04:00:00+00:00,4373.0,1.69999999,7.0,84.0,1012.0,4.5,10.0,20.4,6,4,348
2014-12-14 05:00:00+00:00,4373.0,1.60000002,7.0,87.0,1011.0,5.0,10.0,23.15,6,5,348
2014-12-14 06:00:00+00:00,4373.0,1.69999999,8.0,81.0,1011.0,5.0,10.0,19.45,6,6,348
2014-12-14 07:00:00+00:00,4373.0,1.89999998,8.0,81.0,1011.0,5.0,10.0,22.25,6,7,348
2014-12-14 08:00:00+00:00,4373.0,1.89999998,8.0,81.0,1011.0,5.0,10.0,23.15,6,8,348
2014-12-14 09:00:00+00:00,4373.0,1.59999997,8.0,87.0,1011.0,6.0,10.0,25.0,6,9,348
2014-12-14 10:00:00+00:00,4373.0,1.10000002,9.0,82.0,1010.5,6.0,10.0,23.15,6,10,348
2014-12-14 11:00:00+00:00,4373.0,1.0,9.0,82.0,1010.0,6.0,10.0,24.1,6,11,348
2014-12-14 12:00:00+00:00,4373.0,1.1,9.0,87.0,1009.5,7.0,10.0,24.1,6,12,348
2014-12-14 13:00:00+00:00,4373.0,1.10000002,9.0,87.0,1009.0,7.0,10.0,25.0,6,13,348
2014-12-14 14:00:00+00:00,4373.0,1.0,9.0,87.0,1008.0,7.0,10.0,19.45,6,14,348
2014-12-14 15:00:00+00:00,4373.0,1.60000002,9.0,87.0,1008.0,7.0,10.0,19.45,6,15,348
2014-12-14 16:00:00+00:00,4373.0,1.69999999,9.0,87.0,1008.0,7.0,10.0,22.25,6,16,348
2014-12-14 17:00:00+00:00,4373.0,1.69999999,9.0,93.0,1007.5,8.0,9.0,19.45,6,17,348
2014-12-14 18:00:00+00:00,4373.0,1.80000001,9.0,93.0,1007.0,8.0,10.0,17.6,6,18,348
2014-12-14 19:00:00+00:00,4373.0,1.5,9.0,100.0,1007.0,9.0,-4994.5,25.0,6,19,348
2014-12-14 20:00:00+00:00,4373.0,1.80000001,9.0,87.0,1007.5,7.0,10.0,25.0,6,20,348
2014-12-14 21:00:00+00:00,4373.0,1.59999997,8.5,84.5,1008.5,6.0,10.0,24.049999999999997,6,21,348
2014-12-14 22:00:00+00:00,4373.0,1.60000002,8.0,81.0,1009.0,5.0,10.0,18.5,6,22,348
2014-12-14 23:00:00+00:00,4373.0,1.69999999,8.0,81.0,1009.0,5.0,10.0,18.5,6,23,348
2014-12-15 00:00:00+00:00,4373.0,1.80000001,8.0,78.5,1010.0,4.5,10.0,20.4,0,0,349
2014-12-15 01:00:00+00:00,4373.0,1.99999998,8.0,78.5,1010.0,4.5,10.0,17.6,0,1,349
2014-12-15 02:00:00+00:00,4373.0,1.39999998,7.5,84.0,1010.0,5.0,10.0,21.299999999999997,0,2,349
2014-12-15 03:00:00+00:00,4373.0,1.60000002,6.0,87.0,1011.0,4.0,10.0,22.25,0,3,349
2014-12-15 04:00:00+00:00,4373.0,1.69999999,5.5,87.0,1011.0,3.5,10.0,12.95,0,4,349
2014-12-15 05:00:00+00:00,4373.0,1.69999999,5.0,87.0,1011.0,3.0,10.0,6.5,0,5,349
2014-12-15 06:00:00+00:00,4373.0,1.90000001,5.5,90.0,1012.0,4.0,10.0,9.3,0,6,349
2014-12-15 07:00:00+00:00,4373.0,3.6,6.0,90.0,1012.0,4.5,9.0,8.350000000000001,0,7,349
2014-12-15 08:00:00+00:00,4373.0,4.0000001,6.0,93.0,1012.0,5.0,10.0,7.4,0,8,349
2014-12-15 09:00:00+00:00,4373.0,7.100000099999999,6.5,96.5,1012.5,6.0,10.0,4.65,0,9,349
2014-12-15 10:00:00+00:00,4373.0,7.1999998,8.0,93.0,1013.0,7.0,10.0,4.65,0,10,349
2014-12-15 11:00:00+00:00,4373.0,12.0,8.5,90.0,1013.0,7.0,9.0,3.75,0,11,349
2014-12-15 12:00:00+00:00,4373.0,10.52500005,8.5,90.0,1012.5,7.0,10.0,6.5,0,12,349
2014-12-15 13:00:00+00:00,4373.0,9.0500001,8.0,93.0,1012.0,7.0,10.0,7.45,0,13,349
2014-12-15 14:00:00+00:00,4373.0,7.57500015,8.0,93.0,1012.0,7.0,10.0,8.350000000000001,0,14,349
2014-12-15 15:00:00+00:00,4373.0,6.1000002,8.0,93.0,1012.0,7.0,10.0,8.350000000000001,0,15,349
2014-12-15 16:00:00+00:00,4373.0,2.29999999,7.0,96.5,1012.0,6.5,10.0,9.3,0,16,349
2014-12-15 17:00:00+00:00,4373.0,1.59999997,6.0,100.0,1013.0,6.0,10.0,9.3,0,17,349
2014-12-15 18:00:00+00:00,4373.0,1.30000001,6.0,100.0,1013.0,6.0,9.0,7.4,0,18,349
2014-12-15 19:00:00+00:00,4373.0,1.19999999,5.0,96.5,1013.0,4.5,5.25,5.550000000000001,0,19,349
2014-12-15 20:00:00+00:00,4373.0,1.19999999,3.0,100.0,1014.0,3.0,0.8,5.6,0,20,349
2014-12-15 21:00:00+00:00,4373.0,1.19999999,2.5,100.0,1014.0,2.5,1.3,8.350000000000001,0,21,349
2014-12-15 22:00:00+00:00,4373.0,1.30000001,2.0,100.0,1014.0,2.0,7.0,11.15,0,22,349
2014-12-15 23:00:00+00:00,4373.0,1.5,4.5,100.0,1014.0,4.5,-4994.5,9.3,0,23,349
2014-12-16 00:00:00+00:00,4373.0,1.39999998,4.0,100.0,1015.0,4.0,10.0,8.350000000000001,1,0,350
2014-12-16 01:00:00+00:00,4373.0,1.69999999,5.0,100.0,1014.0,5.0,10.0,9.3,1,1,350
2014-12-16 02:00:00+00:00,4373.0,1.79999996,4.666666666666667,100.0,1014.5,4.666666666666667,3.4,13.0,1,2,350
2014-12-16 03:00:00+00:00,4373.0,1.79999996,4.333333333333333,100.0,1015.0,4.333333333333333,1.7999999999999998,11.1,1,3,350
2014-12-16 04:00:00+00:00,4373.0,1.80000001,4.0,100.0,1015.0,4.0,9.5,10.2,1,4,350
2014-12-16 05:00:00+00:00,4373.0,1.79999996,4.0,100.0,1015.0,4.0,10.0,10.2,1,5,350
2014-12-16 06:00:00+00:00,4373.0,2.0,4.5,96.5,1015.0,4.0,10.0,13.9,1,6,350
2014-12-16 07:00:00+00:00,4373.0,4.300000099999999,5.0,93.0,1016.0,4.0,9.0,15.75,1,7,350
2014-12-16 08:00:00+00:00,4373.0,4.5999999,3.5,93.0,1016.0,2.5,10.0,10.2,1,8,350
2014-12-16 09:00:00+00:00,4373.0,8.700000099999999,4.5,93.0,1016.0,3.5,10.0,8.35,1,9,350
2014-12-16 10:00:00+00:00,4373.0,6.8000002,6.5,90.0,1017.0,5.0,8.0,8.350000000000001,1,10,350
2014-12-16 11:00:00+00:00,4373.0,11.3999996,7.0,90.0,1017.0,5.5,9.5,12.05,1,11,350
2014-12-16 12:00:00+00:00,4373.0,12.0999999,8.0,87.0,1016.0,6.0,9.0,12.95,1,12,350
2014-12-16 13:00:00+00:00,4373.0,10.166666566666667,8.0,81.0,1016.0,5.0,10.0,13.0,1,13,350
2014-12-16 14:00:00+00:00,4373.0,8.233333233333333,8.0,81.0,1016.0,5.0,10.0,10.2,1,14,350
2014-12-16 15:00:00+00:00,4373.0,6.2999999,8.0,81.0,1015.5,5.0,10.0,10.2,1,15,350
2014-12-16 16:00:00+00:00,4373.0,1.79999999,8.0,90.0,1015.0,6.5,10.0,11.15,1,16,350
2014-12-16 17:00:00+00:00,4373.0,1.39999998,8.0,93.0,1014.5,7.0,10.0,12.05,1,17,350
2014-12-16 18:00:00+00:00,4373.0,1.10000002,8.0,93.0,1013.5,7.0,10.0,13.899999999999999,1,18,350
2014-12-16 19:00:00+00:00,4373.0,1.30000001,8.0,93.0,1012.5,7.0,9.0,13.9,1,19,350
2014-12-16 20:00:00+00:00,4373.0,1.19999999,8.0,93.0,1011.5,7.0,9.0,13.0,1,20,350
2014-12-16 21:00:00+00:00,4373.0,1.10000002,8.0,96.5,1010.5,7.5,5.5,13.0,1,21,350
2014-12-16 22:00:00+00:00,4373.0,1.10000002,8.5,100.0,1008.5,8.5,6.0,15.75,1,22,350
2014-12-16 23:00:00+00:00,4373.0,1.10000002,10.0,100.0,1007.5,10.0,2.05,25.0,1,23,350
2014-12-17 00:00:00+00:00,4373.0,1.1,11.0,100.0,1006.0,11.0,2.75,34.25,2,0,351
2014-12-17 01:00:00+00:00,4373.0,1.30000001,10.0,100.0,1005.5,10.0,4.0,37.05,2,1,351
2014-12-17 02:00:00+00:00,4373.0,1.0,10.5,97.0,1005.0,10.0,7.0,35.15,2,2,351
2014-12-17 03:00:00+00:00,4373.0,1.10000002,11.0,94.0,1005.0,10.0,7.0,36.1,2,3,351
2014-12-17 04:00:00+00:00,4373.0,1.30000001,11.0,94.0,1005.0,10.0,8.5,37.0,2,4,351
2014-12-17 05:00:00+00:00,4373.0,1.30000001,11.0,97.0,1005.0,10.5,9.0,38.9,2,5,351
2014-12-17 06:00:00+00:00,4373.0,1.20000002,11.0,100.0,1005.5,11.0,-4996.0,30.55,2,6,351
2014-12-17 07:00:00+00:00,4373.0,3.3,11.0,100.0,1006.0,11.0,8.0,33.35,2,7,351
2014-12-17 08:00:00+00:00,4373.0,6.0999999,11.0,100.0,1006.0,11.0,10.0,35.2,2,8,351
2014-12-17 09:00:00+00:00,4373.0,9.5,11.0,100.0,1007.0,11.0,10.0,30.55,2,9,351
2014-12-17 10:00:00+00:00,4373.0,6.600000099999999,11.0,100.0,1008.0,11.0,-4994.5,31.45,2,10,351
2014-12-17 11:00:00+00:00,4373.0,5.8,11.0,100.0,1008.0,11.0,-4997.25,28.7,2,11,351
2014-12-17 12:00:00+00:00,4373.0,5.3,11.0,100.0,1008.0,11.0,-4997.0,25.0,2,12,351
2014-12-17 13:00:00+00:00,4373.0,5.2,11.5,97.0,1008.0,11.0,5.0,25.0,2,13,351
2014-12-17 14:00:00+00:00,4373.0,2.3,11.0,100.0,1008.0,11.0,-4997.0,24.1,2,14,351
2014-12-17 15:00:00+00:00,4373.0,2.0,11.0,100.0,1008.0,11.0,-4996.5,24.049999999999997,2,15,351
2014-12-17 16:00:00+00:00,4373.0,1.39999998,11.0,100.0,1008.0,11.0,1.95,23.15,2,16,351
2014-12-17 17:00:00+00:00,4373.0,1.30000001,11.0,100.0,1008.0,11.0,-4998.15,25.950000000000003,2,17,351
2014-12-17 18:00:00+00:00,4373.0,1.10000002,11.0,100.0,1008.5,11.0,-4996.5,27.8,2,18,351
2014-12-17 19:00:00+00:00,4373.0,1.30000001,11.5,97.0,1009.0,11.0,9.5,28.700000000000003,2,19,351
2014-12-17 20:00:00+00:00,4373.0,1.10000002,11.5,97.0,1009.0,11.0,6.5,28.700000000000003,2,20,351
2014-12-17 21:00:00+00:00,4373.0,1.1,11.0,100.0,1009.5,11.0,-4997.25,29.6,2,21,351
2014-12-17 22:00:00+00:00,4373.0,1.19999999,11.0,100.0,1010.0,11.0,3.25,28.700000000000003,2,22,351
2014-12-17 23:00:00+00:00,4373.0,1.30000001,11.0,100.0,1010.0,11.0,2.5,33.3,2,23,351
2014-12-18 00:00:00+00:00,4373.0,1.1,11.0,100.0,1010.0,11.0,2.45,33.3,3,0,352
2014-12-18 01:00:00+00:00,4373.0,1.20000004,11.0,100.0,1010.0,11.0,2.2,34.25,3,1,352
2014-12-18 02:00:00+00:00,4373.0,1.10000002,11.0,100.0,1010.5,11.0,1.5,34.25,3,2,352
2014-12-18 03:00:00+00:00,4373.0,1.19999999,11.0,100.0,1011.0,11.0,1.6,34.25,3,3,352
2014-12-18 04:00:00+00:00,4373.0,1.0,11.0,100.0,1011.0,11.0,2.0,31.5,3,4,352
2014-12-18 05:00:00+00:00,4373.0,1.20000004,11.0,100.0,1011.0,11.0,1.95,27.8,3,5,352
2014-12-18 06:00:00+00:00,4373.0,1.20000004,11.0,100.0,1011.0,11.0,2.75,31.5,3,6,352
2014-12-18 07:00:00+00:00,4373.0,2.99999988,11.0,100.0,1011.0,11.0,-4997.75,33.35,3,7,352
2014-12-18 08:00:00+00:00,4373.0,4.5,11.0,100.0,1011.0,11.0,-4998.0,34.25,3,8,352
2014-12-18 09:00:00+00:00,4373.0,8.700000099999999,11.0,100.0,1011.0,11.0,5.5,37.95,3,9,352
2014-12-18 10:00:00+00:00,4373.0,9.1999998,11.0,100.0,1011.0,11.0,8.0,33.35,3,10,352
2014-12-18 11:00:00+00:00,4373.0,10.6000004,11.0,100.0,1011.0,11.0,8.0,35.15,3,11,352
2014-12-18 12:00:00+00:00,4373.0,9.5000003,11.5,97.0,1010.0,11.0,8.0,39.8,3,12,352
2014-12-18 13:00:00+00:00,4373.0,8.400000200000001,11.5,97.0,1010.0,11.0,10.0,41.650000000000006,3,13,352
2014-12-18 14:00:00+00:00,4373.0,7.3000001,11.5,97.0,1010.0,11.0,10.0,36.1,3,14,352
2014-12-18 15:00:00+00:00,4373.0,6.2,11.0,100.0,1010.0,11.0,6.0,37.95,3,15,352
2014-12-18 16:00:00+00:00,4373.0,4.8,11.0,100.0,1010.0,11.0,7.0,39.8,3,16,352
2014-12-18 17:00:00+00:00,4373.0,1.59999997,11.0,100.0,1010.0,11.0,7.0,40.7,3,17,352
2014-12-18 18:00:00+00:00,4373.0,1.30000001,11.5,97.0,1010.0,11.0,10.0,37.0,3,18,352
2014-12-18 19:00:00+00:00,4373.0,1.30000001,12.0,94.0,1010.0,11.0,10.0,37.95,3,19,352
2014-12-18 20:00:00+00:00,4373.0,1.0,11.5,97.0,1010.0,11.0,8.5,34.25,3,20,352
2014-12-18 21:00:00+00:00,4373.0,1.59999997,11.0,100.0,1010.0,11.0,9.5,32.4,3,21,352
2014-12-18 22:00:00+00:00,4373.0,1.10000002,11.5,97.0,1010.0,11.0,8.5,32.4,3,22,352
2014-12-18 23:00:00+00:00,4373.0,1.10000002,11.0,100.0,1009.5,11.0,-4994.5,31.5,3,23,352
2014-12-19 00:00:00+00:00,4373.0,1.00000003,11.0,100.0,1009.0,11.0,-4998.7,35.2,4,0,353
2014-12-19 01:00:00+00:00,4373.0,1.30000001,11.0,100.0,1009.0,11.0,-4997.75,37.05,4,1,353
2014-12-19 02:00:00+00:00,4373.0,1.00000003,11.0,100.0,1009.0,11.0,2.3,37.05,4,2,353
2014-12-19 03:00:00+00:00,4373.0,1.5,11.0,100.0,1009.0,11.0,-4997.5,31.5,4,3,353
2014-12-19 04:00:00+00:00,4373.0,1.20000004,10.0,97.0,1009.5,9.5,10.0,28.7,4,4,353
2014-12-19 05:00:00+00:00,4373.0,1.19999999,9.5,90.0,1010.5,8.0,10.0,26.85,4,5,353
2014-12-19 06:00:00+00:00,4373.0,1.5,8.0,90.0,1012.0,6.5,10.0,28.700000000000003,4,6,353
2014-12-19 07:00:00+00:00,4373.0,3.10000001,7.5,81.0,1013.5,4.5,10.0,32.4,4,7,353
2014-12-19 08:00:00+00:00,4373.0,4.0,7.0,78.5,1014.5,3.5,10.0,26.85,4,8,353
2014-12-19 09:00:00+00:00,4373.0,7.900000099999999,8.0,73.5,1016.0,3.5,10.0,31.45,4,9,353
2014-12-19 10:00:00+00:00,4373.0,6.6,8.0,76.0,1017.0,4.0,10.0,23.15,4,10,353
2014-12-19 11:00:00+00:00,4373.0,11.1000004,8.0,78.5,1018.0,4.5,10.0,28.7,4,11,353
2014-12-19 12:00:00+00:00,4373.0,12.299999699999999,9.0,76.0,1018.0,5.0,10.0,30.55,4,12,353
2014-12-19 13:00:00+00:00,4373.0,11.14999985,9.0,71.0,1018.0,4.0,10.0,33.3,4,13,353
2014-12-19 14:00:00+00:00,4373.0,10.0,9.0,71.0,1019.0,4.0,10.0,28.700000000000003,4,14,353
2014-12-19 15:00:00+00:00,4373.0,5.0,8.0,76.0,1019.5,4.0,10.0,27.8,4,15,353
2014-12-19 16:00:00+00:00,4373.0,2.09999998,8.0,76.0,1020.5,4.0,10.0,25.0,4,16,353
2014-12-19 17:00:00+00:00,4373.0,1.10000002,8.0,76.0,1021.5,4.0,10.0,24.1,4,17,353
2014-12-19 18:00:00+00:00,4373.0,1.0,7.5,78.5,1022.0,4.0,10.0,17.6,4,18,353
2014-12-19 19:00:00+00:00,4373.0,0.800000019997,7.0,81.0,1023.0,4.0,10.0,16.65,4,19,353
2014-12-19 20:00:00+00:00,4373.0,0.900000009999,8.0,76.0,1023.5,4.0,10.0,21.299999999999997,4,20,353
2014-12-19 21:00:00+00:00,4373.0,1.1,7.0,81.0,1024.0,4.0,10.0,22.25,4,21,353
2014-12-19 22:00:00+00:00,4373.0,0.800000019997,7.5,78.5,1024.5,4.0,10.0,20.35,4,22,353
2014-12-19 23:00:00+00:00,4373.0,0.900000009999,8.0,73.5,1025.0,3.5,10.0,26.85,4,23,353
2014-12-20 00:00:00+00:00,4373.0,1.00000003,7.5,76.0,1025.0,3.5,10.0,22.25,5,0,354
2014-12-20 01:00:00+00:00,4373.0,1.10000002,8.0,78.5,1025.0,4.5,10.0,22.2,5,1,354
2014-12-20 02:00:00+00:00,4373.0,0.700000019999,8.5,71.0,1025.0,3.5,10.0,29.6,5,2,354
2014-12-20 03:00:00+00:00,4373.0,0.900000009999,8.0,78.5,1025.0,4.5,10.0,30.549999999999997,5,3,354
2014-12-20 04:00:00+00:00,4373.0,0.700000019999,8.0,76.0,1025.0,4.0,10.0,26.85,5,4,354
2014-12-20 05:00:00+00:00,4373.0,0.900000009999,8.0,78.5,1025.0,4.5,10.0,29.6,5,5,354
2014-12-20 06:00:00+00:00,4373.0,1.0,8.0,76.0,1026.0,4.0,10.0,26.85,5,6,354
2014-12-20 07:00:00+00:00,4373.0,1.0,8.0,78.5,1025.5,4.5,10.0,28.700000000000003,5,7,354
2014-12-20 08:00:00+00:00,4373.0,0.900000009999,8.0,81.0,1026.5,5.0,10.0,25.0,5,8,354
